panel,a,b,label,unordered_pair,single_a,single_b,double,expected_no_interaction,n_measurements,double_observed,red_released,red_reverse,red_exchange_error,red_point_distance,raw_mask,single_only
KEGG,MNS1,CWH41,1,CWH41|MNS1,0.21447414270937248,0.6157176119848133,,0.8259749032624731,0,False,0.5445662710340402,0.4525020860460372,0.00293164291992265,0.572989636304747,0.0,-0.40124346927544086
KEGG,ROT2,CWH41,1,CWH41|ROT2,0.6904081231682184,0.6157176119848133,0.7576760420393449,1.2900451033008986,1,True,0.5000422689454913,0.4999577279486727,3.1058360328017898e-09,0.48713615475431477,-0.07469051118340508,0.07469051118340508
KEGG,MNS1,MNN2,1,MNN2|MNS1,0.21447414270937248,0.6621729741210333,,0.8720336742200989,0,False,0.5594666012883889,0.4354599641839648,0.005073434527646303,0.5809888696818883,0.0,-0.4476988314116608
KEGG,ANP1,MNN2,1,ANP1|MNN2,0.0,0.6621729741210333,,0.0,1,False,0.6107578920823579,0.3665315308696448,0.022710577047997393,0.6047656777851466,0.0,-0.6621729741210333
KEGG,MNS1,ROT2,1,MNS1|ROT2,0.21447414270937248,0.6904081231682184,1.3223140420393449,0.9000215195864774,1,True,0.5424960951507545,0.454634891680355,0.002869013168890544,0.5856697198958934,0.47593398045884605,-0.47593398045884594
KEGG,STP22,VPS28,1,STP22|VPS28,0.3623650083769404,0.7089474274544649,,1.0623714820159567,0,False,0.5579420051653728,0.4331724792177484,0.00888551561687878,0.550285854010412,0.0,-0.3465824190775245
KEGG,HMG1,BTS1,1,BTS1|HMG1,0.29624945669281905,0.7699315089777822,1.9648210698047572,1.0582465501129743,1,True,0.573949774228446,0.4158342011572811,0.010216024614272956,0.5777761192078233,0.4736820522849632,-0.47368205228496313
KEGG,DIE2,ALG5,1,ALG5|DIE2,1.323400595972287,1.7317384406664271,1.856713,2.8920776460136843,2,True,0.5475412936103948,0.44612942389585797,0.006329282493747201,0.5597137783257123,0.40833784469414014,-0.40833784469414014
KEGG,ALG8,ALG5,1,ALG5|ALG8,2.0742643396022356,1.7317384406664271,1.9342515000000002,3.4774630697436786,2,True,0.4652941981556176,0.531446004224815,0.003259797619567406,0.4499044341987681,-0.06250021973133779,0.3425258989358084
KEGG,ALG6,ALG5,1,ALG5|ALG6,2.5299364083909355,1.7317384406664271,2.1374579999999996,3.796683622929165,2,True,0.3954256963742457,0.48104836092154,0.12352594270421435,0.37744675238819514,-0.01324115094263667,0.7981979677245084
